ABN MMS ID,Network Id,ABN035,Aleph ID,Network Number
990007864980108281,991140109079705501,(ABN)000786498ABN01,000786498-ABN01,(CH-ZuSLS)991140109079705501; (DE-599)DNB1070336874; (OCoLC)929456167; (NEBIS)010550135EBI01; (RERO)R008287718-41slsp; (IDSBB)006506288DSV01; 230465358; (swissbib)230465358-41slsp_network
990004762790108281,991100640919705501,(ABN)000476279ABN01,000476279-ABN01,(CH-ZuSLS)991100640919705501; (IDSLU)000847135ILU01; (IDSBB)002300421DSV01; (NEBIS)006624767EBI01; 226766608; (swissbib)226766608-41slsp_network
990003752040108281,991040946429705501,(ABN)000375204ABN01,000375204-ABN01,(CH-ZuSLS)991040946429705501; (IDSBB)000273519DSV01; 020897219; (swissbib)020897219-41slsp_network
990006885350108281,991037260949705501,(ABN)000688535ABN01,000688535-ABN01,(CH-ZuSLS)991037260949705501; (OCoLC)815964544; (NEBIS)007561455EBI01; (IDSLU)001084157ILU01; (RERO)R007174812-41slsp; 223892491; (swissbib)223892491-41slsp_network
990004916970108281,991143708849705501,(ABN)000491697ABN01,000491697-ABN01,(CH-ZuSLS)991143708849705501; (IDSLU)000611688ILU01; (NEBIS)000273233EBI01; (IDSBB)000187892DSV01; 235234524; (swissbib)235234524-41slsp_network
990008155200108281,991101970339705501,(ABN)000815520ABN01,000815520-ABN01,(CH-ZuSLS)991101970339705501; (OCoLC)980321175; (NEBIS)010918067EBI01; 204410126; (swissbib)204410126-41slsp_network
990003856610108281,991043882809705501,(ABN)000385661ABN01,000385661-ABN01,(CH-ZuSLS)991043882809705501; (IDSBB)006526650DSV01; (IDSLU)000534681ILU01; (NEBIS)005610348EBI01; (IDSBB)002129066DSV01; 230593968; (swissbib)230593968-41slsp_network
990000981310108281,991070939139705501,(ABN)000098131ABN01,000098131-ABN01,(CH-ZuSLS)991070939139705501; (SLB)vtls000877919; (IDSLU)000867591ILU01; (IDSBB)004253808DSV01; (NEBIS)005749655EBI01; (RERO)R003571326-41slsp; 215948386; (swissbib)215948386-41slsp_network
990008724550108281,991011576739705501,(ABN)000872455ABN01,000872455-ABN01,(CH-ZuSLS)991011576739705501; (RERO)R008898730-41slsp; (IDSBB)006695200DSV01; (NEBIS)011199672EBI01; 229887813; (swissbib)229887813-41slsp_network
990000006810108281,991126158529705501,(ABN)000000681ABN01,000000681-ABN01,(CH-ZuSLS)991126158529705501; (IDSLU)000051567ILU01; (RERO)1321961-41slsp; (IDSBB)000649042DSV01; (NEBIS)001125211EBI01; 220114625; (swissbib)220114625-41slsp_network
990000976060108281,991066247589705501,(ABN)000097606ABN01,000097606-ABN01,(CH-ZuSLS)991066247589705501; (NEBIS)001868859EBI01; (IDSLU)000199599ILU01; (RERO)R263859160-41slsp; (IDSBB)001535937DSV01; 223211702; (swissbib)223211702-41slsp_network
990004728820108281,991027975809705501,(ABN)000472882ABN01,000472882-ABN01,(CH-ZuSLS)991027975809705501; (RERO)R003434493-41slsp; (IDSLU)000841264ILU01; (IDSBB)001259111DSV01; (NEBIS)005301837EBI01; 238682773; (swissbib)238682773-41slsp_network
990005556560108281,991066320409705501,(ABN)000555656ABN01,000555656-ABN01,(CH-ZuSLS)991066320409705501; (IDSLU)000569076ILU01; (NEBIS)005560488EBI01; (IDSBB)004478941DSV01; (RERO)R004685009-41slsp; 224092677; (swissbib)224092677-41slsp_network
990007558110108281,991083163059705501,(ABN)000755811ABN01,000755811-ABN01,(CH-ZuSLS)991083163059705501; (IDSSG)000237271HSB01; (IDSLU)000001147ILU01; (NEBIS)001270100EBI01; (IDSBB)000036100DSV01; (RERO)R003752545-41slsp; 237879964; (swissbib)237879964-41slsp_network
990007407950108281,991079778549705501,(ABN)000740795ABN01,000740795-ABN01,(CH-ZuSLS)991079778549705501; (OCoLC)852500953; (IDSSG)000644286HSB01; (IDSBB)006153270DSV01; (NEBIS)010721102EBI01; 221334521; (swissbib)221334521-41slsp_network
990003507040108281,991008206589705501,(ABN)000350704ABN01,000350704-ABN01,(CH-ZuSLS)991008206589705501; (NEBIS)008786760EBI01; (IDSBB)003690060DSV01; 242586996; (swissbib)242586996-41slsp_network
990002816710108281,991137835109705501,(ABN)000281671ABN01,000281671-ABN01,(CH-ZuSLS)991137835109705501; (RERO)R004193055-41slsp; (IDSLU)000478318ILU01; (NEBIS)005159885EBI01; (IDSBB)003881892DSV01; 234730625; (swissbib)234730625-41slsp_network
990000683340108281,991158404769705501,(ABN)000068334ABN01,000068334-ABN01,(CH-ZuSLS)991158404769705501; (IDSBB)000214566DSV01; (IDSSG)000201656HSB01; (NEBIS)000782526EBI01; 234372567; (swissbib)234372567-41slsp_network
990000513360108281,991037223139705501,(ABN)000051336ABN01,000051336-ABN01,(CH-ZuSLS)991037223139705501; (IDSLU)001034362ILU01; (NEBIS)001372147EBI01; (IDSBB)000989946DSV01; 231024614; (swissbib)231024614-41slsp_network
990007734110108281,991121179629705501,(ABN)000773411ABN01,000773411-ABN01,(CH-ZuSLS)991121179629705501; (OCoLC)865135507; (IDSBB)006258023DSV01; 065051106; (swissbib)065051106-41slsp_network
990003016420108281,991063872239705501,(ABN)000301642ABN01,000301642-ABN01,(CH-ZuSLS)991063872239705501; (NEBIS)009041493EBI01; 191186724; (swissbib)191186724-41slsp_network
990001645760108281,991081374069705501,(ABN)000164576ABN01,000164576-ABN01,(CH-ZuSLS)991081374069705501; (NEBIS)001094511EBI01; (IDSBB)000460870DSV01; (IDSLU)000039469ILU01; (RERO)1016929-41slsp; 228163501; (swissbib)228163501-41slsp_network
990007979990108281,991137522929705501,(ABN)000797999ABN01,000797999-ABN01,(CH-ZuSLS)991137522929705501; (NEBIS)009980033EBI01; (IDSBB)005709466DSV01; (IDSLU)001105793ILU01; 216791588; (swissbib)216791588-41slsp_network
990001328690108281,991043428559705501,(ABN)000132869ABN01,000132869-ABN01,(CH-ZuSLS)991043428559705501; (NEBIS)004483479EBI01; (IDSBB)003127233DSV01; 219074658; (swissbib)219074658-41slsp_network
990000001520108281,991123693359705501,(ABN)000000152ABN01,000000152-ABN01,(CH-ZuSLS)991123693359705501; (IDSBB)000099074DSV01; 025024442; (swissbib)025024442-41slsp_network
990000672620108281,991039298099705501,(ABN)000067262ABN01,000067262-ABN01,(CH-ZuSLS)991039298099705501; (NEBIS)005781151EBI01; (IDSLU)000070010ILU01; (IDSBB)000876111DSV01; 235873098; (swissbib)235873098-41slsp_network
990006668090108281,991054279029705501,(ABN)000666809ABN01,000666809-ABN01,(CH-ZuSLS)991054279029705501; (NEBIS)006649913EBI01; 176392386; (swissbib)176392386-41slsp_network
990005065150108281,991106190439705501,(ABN)000506515ABN01,000506515-ABN01,(CH-ZuSLS)991106190439705501; (NEBIS)003194693EBI01; (IDSBB)000021816DSV01; (RERO)0961098-41slsp; 233892370; (swissbib)233892370-41slsp_network
990001110080108281,991090402029705501,(ABN)000111008ABN01,000111008-ABN01,(CH-ZuSLS)991090402029705501; (IDSSG)000230656HSB01; (IDSLU)000225980ILU01; (IDSBB)002400999DSV01; (NEBIS)004152912EBI01; (RERO)R003088022-41slsp; 21274979X; (swissbib)21274979X-41slsp_network
990005510670108281,991015766689705501,(ABN)000551067ABN01,000551067-ABN01,(CH-ZuSLS)991015766689705501; (NEBIS)005983514EBI01; (IDSBB)005960823DSV01; (RERO)R008024331-41slsp; 231828152; (swissbib)231828152-41slsp_network
990006795890108281,991112666179705501,(ABN)000679589ABN01,000679589-ABN01,(CH-ZuSLS)991112666179705501; (DE-599)DNB101777370X; (IDSBB)005772840DSV01; (NEBIS)007306888EBI01; (IDSLU)001030789ILU01; 219516715; (swissbib)219516715-41slsp_network
990004170720108281,991045121659705501,(ABN)000417072ABN01,000417072-ABN01,(CH-ZuSLS)991045121659705501; (IDSBB)002400967DSV01; 035301783; (swissbib)035301783-41slsp_network
990001935550108281,991096894219705501,(ABN)000193555ABN01,000193555-ABN01,(CH-ZuSLS)991096894219705501; (IDSLU)001032934ILU01; (NEBIS)003430153EBI01; (IDSBB)000551445DSV01; (SBT)000674474SBT01; 22004046X; (swissbib)22004046X-41slsp_network
990008145580108281,991021388799705501,(ABN)000814558ABN01,000814558-ABN01,(CH-ZuSLS)991021388799705501; (NEBIS)010913447EBI01; 204362296; (swissbib)204362296-41slsp_network
990006256220108281,991156942989705501,(ABN)000625622ABN01,000625622-ABN01,(CH-ZuSLS)991156942989705501; (OCoLC)704803902; (IDSSG)000816807HSB01; (IDSLU)001083448ILU01; (IDSBB)005973635DSV01; 211114510; (swissbib)211114510-41slsp_network
990004915350108281,991113064769705501,(ABN)000491535ABN01,000491535-ABN01,(CH-ZuSLS)991113064769705501; (IDSLU)000597728ILU01; (IDSBB)002745157DSV01; (NEBIS)002349518EBI01; (RERO)0199239-41slsp; 229472508; (swissbib)229472508-41slsp_network
990000589860108281,991115514149705501,(ABN)000058986ABN01,000058986-ABN01,(CH-ZuSLS)991115514149705501; (RERO)R263200960-41slsp; 095251251; (swissbib)095251251-41slsp_network
990009006350108281,991110765099705501,(ABN)000900635ABN01,000900635-ABN01,(CH-ZuSLS)991110765099705501; (IDSBB)005314507DSV01; (RERO)R005531723-41slsp; 217443672; (swissbib)217443672-41slsp_network
990002962950108281,991067467259705501,(ABN)000296295ABN01,000296295-ABN01,(CH-ZuSLS)991067467259705501; (IDSSG)000096209HSB01; (IDSBB)000164811DSV01; (IDSLU)000116338ILU01; (NEBIS)000367568EBI01; (RERO)0704289-41slsp; 22356107X; (swissbib)22356107X-41slsp_network
990000319130108281,991092923299705501,(ABN)000031913ABN01,000031913-ABN01,(CH-ZuSLS)991092923299705501; (IDSBB)000191541DSV01; (NEBIS)000182736EBI01; 21476186X; (swissbib)21476186X-41slsp_network
990004619120108281,991056753199705501,(ABN)000461912ABN01,000461912-ABN01,(CH-ZuSLS)991056753199705501; (IDSBB)004229192DSV01; 054379318; (swissbib)054379318-41slsp_network
990008401160108281,991133078969705501,(ABN)000840116ABN01,000840116-ABN01,(CH-ZuSLS)991133078969705501; (OCoLC)1013472783; (DE-599)DNB1144390117; (IDSBB)006836136DSV01; (NEBIS)011257762EBI01; (RERO)R008823034-41slsp; 227435753; (swissbib)227435753-41slsp_network
990005326870108281,991124865429705501,(ABN)000532687ABN01,000532687-ABN01,(CH-ZuSLS)991124865429705501; (NEBIS)005907654EBI01; (IDSLU)000680973ILU01; (RERO)R005203215-41slsp; (IDSBB)004984448DSV01; 232838097; (swissbib)232838097-41slsp_network
990006175960108281,991026731309705501,(ABN)000617596ABN01,000617596-ABN01,(CH-ZuSLS)991026731309705501; (NEBIS)005899323EBI01; 169415759; (swissbib)169415759-41slsp_network
990003636780108281,991088986089705501,(ABN)000363678ABN01,000363678-ABN01,(CH-ZuSLS)991088986089705501; (IDSLU)000838817ILU01; (IDSBB)002705185DSV01; (RERO)0372926-41slsp; 218790392; (swissbib)218790392-41slsp_network
990000223970108281,991059608219705501,(ABN)000022397ABN01,000022397-ABN01,(CH-ZuSLS)991059608219705501; (IDSBB)000603339DSV01; (NEBIS)001031092EBI01; 232070075; (swissbib)232070075-41slsp_network
990004375290108281,991064230369705501,(ABN)000437529ABN01,000437529-ABN01,(CH-ZuSLS)991064230369705501; (IDSBB)002124609DSV01; 037806262; (swissbib)037806262-41slsp_network
990004884000108281,991083657109705501,(ABN)000488400ABN01,000488400-ABN01,(CH-ZuSLS)991083657109705501; (IDSLU)000842755ILU01; (NEBIS)002399909EBI01; (RERO)R004181886-41slsp; (IDSBB)000091710DSV01; 236594680; (swissbib)236594680-41slsp_network
990003368040108281,991028514839705501,(ABN)000336804ABN01,000336804-ABN01,(CH-ZuSLS)991028514839705501; (IDSBB)002742914DSV01; (NEBIS)001029320EBI01; 235907707; (swissbib)235907707-41slsp_network
990004879900108281,991139989319705501,(ABN)000487990ABN01,000487990-ABN01,(CH-ZuSLS)991139989319705501; (RERO)1262436-41slsp; 084804637; (swissbib)084804637-41slsp_network
990003535210108281,991054108179705501,(ABN)000353521ABN01,000353521-ABN01,(CH-ZuSLS)991054108179705501; (IDSLU)000865658ILU01; (RERO)0246852-41slsp; 218029063; (swissbib)218029063-41slsp_network
990007839840108281,991158032939705501,(ABN)000783984ABN01,000783984-ABN01,(CH-ZuSLS)991158032939705501; (IDSLU)001208547ILU01; (IDSBB)002999363DSV01; 231840403; (swissbib)231840403-41slsp_network
990008564250108281,991002903369705501,(ABN)000856425ABN01,000856425-ABN01,(CH-ZuSLS)991002903369705501; (OCoLC)1090202289; (IDSBB)007118581DSV01; (NEBIS)011407245EBI01; 216045533; (swissbib)216045533-41slsp_network
990001272550108281,991088264429705501,(ABN)000127255ABN01,000127255-ABN01,(CH-ZuSLS)991088264429705501; (IDSLU)000276313ILU01; (NEBIS)008563108EBI01; 240753089; (swissbib)240753089-41slsp_network
990006988890108281,991157630619705501,(ABN)000698889ABN01,000698889-ABN01,(CH-ZuSLS)991157630619705501; (SLB)vtls001402080; (IDSBB)003545989DSV01; (IDSSG)000757638HSB01; (IDSLU)000397652ILU01; (NEBIS)004836925EBI01; (RERO)R003743779-41slsp; 214998878; (swissbib)214998878-41slsp_network
990003382040108281,991003396589705501,(ABN)000338204ABN01,000338204-ABN01,(CH-ZuSLS)991003396589705501; (IDSBB)004488814DSV01; (IDSLU)000692378ILU01; 241044693; (swissbib)241044693-41slsp_network
990008505940108281,991094430859705501,(ABN)000850594ABN01,000850594-ABN01,(CH-ZuSLS)991094430859705501; (OCoLC)929993673; (IDSBB)007202148DSV01; 073944211; (swissbib)073944211-41slsp_network
990003792030108281,991126079209705501,(ABN)000379203ABN01,000379203-ABN01,(CH-ZuSLS)991126079209705501; (NEBIS)002786197EBI01; (IDSBB)000283341DSV01; (RERO)0324045-41slsp; 226345637; (swissbib)226345637-41slsp_network
990001026460108281,991093695759705501,(ABN)000102646ABN01,000102646-ABN01,(CH-ZuSLS)991093695759705501; (IDSBB)002024911DSV01; (NEBIS)003881063EBI01; (RERO)R003230877-41slsp; 219739803; (swissbib)219739803-41slsp_network
990002641830108281,991071324689705501,(ABN)000264183ABN01,000264183-ABN01,(CH-ZuSLS)991071324689705501; (IDSSG)000760976HSB01; (NEBIS)004906748EBI01; (RERO)R003915115-41slsp; 212070657; (swissbib)212070657-41slsp_network
990003643990108281,991133346899705501,(ABN)000364399ABN01,000364399-ABN01,(CH-ZuSLS)991133346899705501; (IDSBB)006910628DSV01; (IDSBB)002935115DSV01; 241917905; (swissbib)241917905-41slsp_network
990008075270108281,991089585819705501,(ABN)000807527ABN01,000807527-ABN01,(CH-ZuSLS)991089585819705501; (OCoLC)968131954; (RERO)R008579983-41slsp; (IDSBB)006664734DSV01; (IDSLU)001268206ILU01; (NEBIS)010862254EBI01; 234079398; (swissbib)234079398-41slsp_network
990000387840108281,991084521799705501,(ABN)000038784ABN01,000038784-ABN01,(CH-ZuSLS)991084521799705501; (IDSSG)000105816HSB01; (NEBIS)002403243EBI01; (IDSLU)000713265ILU01; (IDSBB)001082590DSV01; (RERO)R008687686-41slsp; 240783263; (swissbib)240783263-41slsp_network
990003667370108281,991140629999705501,(ABN)000366737ABN01,000366737-ABN01,(CH-ZuSLS)991140629999705501; (OCoLC)173640817; (NEBIS)005740138EBI01; (IDSSG)000469500HSB01; (IDSLU)000629862ILU01; (IDSBB)004697800DSV01; (RERO)R004771786-41slsp; 226014746; (swissbib)226014746-41slsp_network
990005654250108281,991089470569705501,(ABN)000565425ABN01,000565425-ABN01,(CH-ZuSLS)991089470569705501; (OCoLC)123125971; (NEBIS)005645784EBI01; (IDSBB)004060419DSV01; (IDSLU)001359882ILU01; 227581776; (swissbib)227581776-41slsp_network; (OCoLC)1064587398; (OCoLC)882725082
990008560810108281,991092951489705501,(ABN)000856081ABN01,000856081-ABN01,(CH-ZuSLS)991092951489705501; (OCoLC)1076512953; (DE-599)DNB1172020027; (RERO)R008930301-41slsp; (IDSBB)007069670DSV01; (NEBIS)011386141EBI01; (IDSLU)001357606ILU01; 213737612; (swissbib)213737612-41slsp_network
990004236650108281,991132353339705501,(ABN)000423665ABN01,000423665-ABN01,(CH-ZuSLS)991132353339705501; (NEBIS)005728933EBI01; (IDSBB)006984649DSV01; (RERO)R004934300-41slsp; (IDSLU)000588860ILU01; 23207786X; (swissbib)23207786X-41slsp_network
990000685470108281,991116557459705501,(ABN)000068547ABN01,000068547-ABN01,(CH-ZuSLS)991116557459705501; (NEBIS)001484347EBI01; (IDSBB)001197437DSV01; (IDSLU)000153427ILU01; (RERO)1902795-41slsp; 235638781; (swissbib)235638781-41slsp_network
990000147450108281,991135287389705501,(ABN)000014745ABN01,000014745-ABN01,(CH-ZuSLS)991135287389705501; (IDSBB)001307057DSV01; 030141842; (swissbib)030141842-41slsp_network
990007530670108281,991159652959705501,(ABN)000753067ABN01,000753067-ABN01,(CH-ZuSLS)991159652959705501; (IDSLU)000342195ILU01; (IDSBB)002699775DSV01; (NEBIS)003913565EBI01; 237590050; (swissbib)237590050-41slsp_network
990003332740108281,991159505409705501,(ABN)000333274ABN01,000333274-ABN01,(CH-ZuSLS)991159505409705501; (IDSBB)002681802DSV01; (IDSLU)000687685ILU01; 228459044; (swissbib)228459044-41slsp_network
990000135900108281,991129707389705501,(ABN)000013590ABN01,000013590-ABN01,(CH-ZuSLS)991129707389705501; (NEBIS)003063117EBI01; (IDSBB)001223002DSV01; 229835724; (swissbib)229835724-41slsp_network
990003593280108281,991064494359705501,(ABN)000359328ABN01,000359328-ABN01,(CH-ZuSLS)991064494359705501; (IDSBB)002896808DSV01; 044758928; (swissbib)044758928-41slsp_network
990002936270108281,991014555859705501,(ABN)000293627ABN01,000293627-ABN01,(CH-ZuSLS)991014555859705501; (IDSSG)000243470HSB01; (NEBIS)004225648EBI01; (IDSLU)000226933ILU01; (IDSBB)002409857DSV01; (RERO)R003119010-41slsp; 22236369X; (swissbib)22236369X-41slsp_network
990007349210108281,991151025549705501,(ABN)000734921ABN01,000734921-ABN01,(CH-ZuSLS)991151025549705501; (OCoLC)679932782; (IDSLU)000951135ILU01; (NEBIS)006414063EBI01; (IDSBB)006013223DSV01; 218854749; (swissbib)218854749-41slsp_network
990007577340108281,991005709739705501,(ABN)000757734ABN01,000757734-ABN01,(CH-ZuSLS)991005709739705501; (OCoLC)881389959; (OCoLC)889964715; (IDSBB)006276140DSV01; (NEBIS)010255138EBI01; 232806454; (swissbib)232806454-41slsp_network
990002890450108281,991170910006205501,(ABN)000289045ABN01,000289045-ABN01,(CH-ZuSLS)991170910006205501; (ALEX)99580324101791; (ALEX)bv01062852
990004550200108281,991140433849705501,(ABN)000455020ABN01,000455020-ABN01,(CH-ZuSLS)991140433849705501; (IDSLU)000517562ILU01; 014701634; (swissbib)014701634-41slsp_network
990005571630108281,991004863639705501,(ABN)000557163ABN01,000557163-ABN01,(CH-ZuSLS)991004863639705501; (IDSLU)000947135ILU01; (NEBIS)006181303EBI01; (IDSSG)000520507HSB01; (RERO)R005687845-41slsp; (IDSBB)005239687DSV01; 230700632; (swissbib)230700632-41slsp_network
990000258210108281,991170912026205501,(ABN)000025821ABN01,000025821-ABN01,(CH-ZuSLS)991170912026205501; (ALEX)995884104101791; (ALEX)bv01317249
990007869810108281,991069566389705501,(ABN)000786981ABN01,000786981-ABN01,(CH-ZuSLS)991069566389705501; (OCoLC)864649255; (IDSBB)006257479DSV01; 064980634; (swissbib)064980634-41slsp_network
990003017350108281,991159325019705501,(ABN)000301735ABN01,000301735-ABN01,(CH-ZuSLS)991159325019705501; (IDSBB)001252289DSV01; (NEBIS)005211659EBI01; (RERO)2207900-41slsp; 237480921; (swissbib)237480921-41slsp_network
990000647790108281,991034400519705501,(ABN)000064779ABN01,000064779-ABN01,(CH-ZuSLS)991034400519705501; (OCoLC)74767399; (IDSBB)006886399DSV01; (NEBIS)010562703EBI01; 213729873; (swissbib)213729873-41slsp_network
990000169150108281,991054346419705501,(ABN)000016915ABN01,000016915-ABN01,(CH-ZuSLS)991054346419705501; (IDSLU)000062754ILU01; (IDSBB)000812402DSV01; (RERO)1517224-41slsp; (NEBIS)000639943EBI01; 236683845; (swissbib)236683845-41slsp_network
990003034510108281,991054726609705501,(ABN)000303451ABN01,000303451-ABN01,(CH-ZuSLS)991054726609705501; (IDSBB)002899492DSV01; (NEBIS)009670228EBI01; 229017142; (swissbib)229017142-41slsp_network
990000430830108281,991033695869705501,(ABN)000043083ABN01,000043083-ABN01,(CH-ZuSLS)991033695869705501; (RERO)1944890-41slsp; (IDSBB)000428029DSV01; (IDSSG)000507810HSB01; (NEBIS)007788544EBI01; (NEBIS)001244924EBI01; (IDSLU)000172447ILU01; 233280057; (swissbib)233280057-41slsp_network
990002496590108281,991018762129705501,(ABN)000249659ABN01,000249659-ABN01,(CH-ZuSLS)991018762129705501; (NEBIS)008129463EBI01; 18749648X; (swissbib)18749648X-41slsp_network
990000736480108281,991077677629705501,(ABN)000073648ABN01,000073648-ABN01,(CH-ZuSLS)991077677629705501; (RERO)R005738601-41slsp; 111296854; (swissbib)111296854-41slsp_network
990004633330108281,991126779069705501,(ABN)000463333ABN01,000463333-ABN01,(CH-ZuSLS)991126779069705501; (IDSLU)000823184ILU01; (IDSBB)003430565DSV01; (RERO)R007093818-41slsp; 220843309; (swissbib)220843309-41slsp_network
990000072050108281,991107766119705501,(ABN)000007205ABN01,000007205-ABN01,(CH-ZuSLS)991107766119705501; (NEBIS)003779869EBI01; (IDSBB)004865337DSV01; (IDSLU)000876725ILU01; 214332985; (swissbib)214332985-41slsp_network
990000274520108281,991041149309705501,(ABN)000027452ABN01,000027452-ABN01,(CH-ZuSLS)991041149309705501; (IDSLU)000628081ILU01; (IDSBB)000283294DSV01; (NEBIS)004878252EBI01; (IDSSG)000233494HSB01; (RERO)0034803-41slsp; 242548490; (swissbib)242548490-41slsp_network
990006835790108281,991126447669705501,(ABN)000683579ABN01,000683579-ABN01,(CH-ZuSLS)991126447669705501; (IDSLU)000025847ILU01; (IDSBB)001448755DSV01; 215058836; (swissbib)215058836-41slsp_network
990006620470108281,991024570029705501,(ABN)000662047ABN01,000662047-ABN01,(CH-ZuSLS)991024570029705501; (IDSSG)000518051HSB01; (NEBIS)005958184EBI01; (IDSBB)005175269DSV01; 239224035; (swissbib)239224035-41slsp_network
990008448800108281,991070347109705501,(ABN)000844880ABN01,000844880-ABN01,(CH-ZuSLS)991070347109705501; (IDSBB)007043318DSV01; 075673584; (swissbib)075673584-41slsp_network
990002948500108281,991004464739705501,(ABN)000294850ABN01,000294850-ABN01,(CH-ZuSLS)991004464739705501; (NEBIS)003068905EBI01; (IDSBB)001364929DSV01; (RERO)1600875-41slsp; 224422170; (swissbib)224422170-41slsp_network
